Year,State,Male_Electors,Female_Electors,Total_Electors,Male_Voters,Female_Voters,Total_Voters
2014,MAHARASHTRA,828962,656867,1485829,436292,342366,778658
2014,MAHARASHTRA,752491,780290,1532781,485550,502232,987782
2014,MAHARASHTRA,1035961,917770,1953731,646904,527044,1173948
2014,MAHARASHTRA,949561,886266,1835827,533792,459588,993380
2014,MAHARASHTRA,960395,853153,1813548,602117,463496,1065613
2014,MAHARASHTRA,973132,850960,1824092,613290,475412,1088702
2014,MAHARASHTRA,902928,802016,1704944,594749,465801,1060550
2014,MAHARASHTRA,768181,694085,1462266,519824,412130,931954
2014,MAHARASHTRA,963569,829083,1792652,680369,551091,1231460
2014,MAHARASHTRA,934227,824943,1759170,611537,505020,1116557
2014,MAHARASHTRA,902170,784780,1686950,576599,477934,1054533
2014,MAHARASHTRA,893734,808990,1702724,526695,423356,950051
2014,MAHARASHTRA,912715,814603,1727318,594868,483305,1078173
2014,MAHARASHTRA,861582,787493,1649075,556695,486169,1042864
2014,MAHARASHTRA,883947,836051,1719998,519148,456561,975709
2014,MAHARASHTRA,665658,701697,1367355,444269,451748,896017
2014,MAHARASHTRA,909286,849002,1758288,663565,595421,1258986
2014,MAHARASHTRA,850721,779846,1630567,630470,556249,1186719
2014,MANIPUR,417103,438257,855360,307043,334205,641248
2014,MANIPUR,454314,464695,919009,379493,393746,773239
2014,MEGHALAYA,480409,500331,980740,292971,326895,619866
2014,MEGHALAYA,297230,289271,586501,232357,225763,458120
2014,MIZORAM,346219,355951,702170,212673,213477,426150
2014,NAGALAND,600518,582454,1182972,528703,510521,1039224
2014,ODISSA,751140,679485,1430625,595871,526985,1122856
2014,ODISSA,718689,691817,1410506,515013,493933,1008946
2014,ODISSA,669036,627982,1297018,504240,476826,981066
2014,ODISSA,691369,655285,1346654,550293,532437,1082730
2014,ODISSA,670100,657438,1327538,522251,528655,1050906
2014,ODISSA,709342,656857,1366199,531346,516773,1048119
2014,ODISSA,774566,694893,1469459,537329,541995,1079324
2014,ODISSA,696385,607337,1303722,522476,456676,979152
2014,ODISSA,722329,641088,1363417,551212,488983,1040195
2014,ODISSA,814968,747976,1562944,605683,563394,1169077
2014,ODISSA,750694,723392,1474086,576088,539704,1115792
2014,ODISSA,645875,651286,1297161,512473,509104,1021577
2014,ODISSA,582340,561228,1143568,422515,416406,838921
2014,ODISSA,731912,639680,1371592,522746,455864,978610
2014,ODISSA,828491,726929,1555420,577477,558439,1135916
2014,ODISSA,797923,701680,1499603,587440,544083,1131523
2014,ODISSA,742939,661592,1404531,568551,469388,1037939
2014,ODISSA,835850,691665,1527515,485138,406314,891452
2014,ODISSA,750999,657756,1408755,449644,446046,895690
2014,ODISSA,680089,654171,1334260,450468,454066,904534
2014,ODISSA,629268,671019,1300287,485037,504205,989242
2014,PUNJAB,784477,715839,1500316,532763,509586,1042349
2014,PUNJAB,779164,698076,1477240,537622,469488,1007110
2014,PUNJAB,817134,746233,1563367,534962,505352,1040314
2014,PUNJAB,808530,742954,1551484,532265,508444,1040709
2014,PUNJAB,762065,723207,1485272,473084,487516,960600
2014,PUNJAB,817186,747512,1564698,554688,532346,1087034
2014,PUNJAB,835632,725551,1561183,601709,499984,1101693
2014,PUNJAB,740390,656554,1396944,551095,479741,1030836
2014,PUNJAB,768206,686848,1455054,547017,484634,1031651
2014,PUNJAB,808857,713236,1522093,590404,514569,1104973
2014,PUNJAB,813119,712156,1525275,626895,549533,1176428
2014,PUNJAB,758197,666535,1424732,583555,516181,1099736
2014,PUNJAB,834231,746037,1580268,593609,527264,1120873
2014,RAJASTHAN,909749,808665,1718414,678212,573241,1251453
2014,RAJASTHAN,847726,744629,1592355,526374,402281,928655
2014,RAJASTHAN,928059,825765,1753824,598297,529280,1127577
2014,RAJASTHAN,894068,803402,1697470,521812,479727,1001539
2014,RAJASTHAN,943691,826191,1769882,552960,507618,1060578
2014,RAJASTHAN,906858,793449,1700307,556476,452621,1009097
2014,RAJASTHAN,1047469,910349,1957818,714851,578288,1293139
2014,RAJASTHAN,870044,756398,1626442,585823,473846,1059669
2014,RAJASTHAN,910990,779714,1690704,547046,413081,960127
2014,RAJASTHAN,845548,703920,1549468,491202,353973,845175
2014,RAJASTHAN,814648,709447,1524095,518917,409839,928756
2014,RAJASTHAN,910730,800045,1710775,583732,459375,1043107
2014,RAJASTHAN,869322,813938,1683260,613187,540384,1153571
2014,RAJASTHAN,886728,791932,1678660,531452,469913,1001365
2014,RAJASTHAN,998413,903678,1902091,578674,512314,1090988
2014,RAJASTHAN,910621,817170,1727791,596225,475258,1071483
2014,RAJASTHAN,896867,783282,1680149,653991,562013,1216004
2014,RAJASTHAN,964046,860922,1824968,581247,506374,1087621
2014,RAJASTHAN,930007,887933,1817940,599307,589859,1189166
2014,RAJASTHAN,866441,831800,1698241,578240,590772,1169012
2014,RAJASTHAN,929217,890287,1819504,630617,539259,1169876
2014,RAJASTHAN,880398,820791,1701189,506425,471078,977503
2014,RAJASTHAN,904045,850856,1754901,580533,521628,1102161
2014,RAJASTHAN,913387,831152,1744539,632156,518136,1150292
2014,RAJASTHAN,868979,800865,1669844,635617,510625,1146242
2014,SIKKIM,191017,179753,370770,153370,146197,299567
2014,TAMIL NADU,852794,849777,1702571,644387,609702,1254089
2014,TAMIL NADU,707700,714428,1422128,463981,445554,909535
2014,TAMIL NADU,901211,894252,1795463,556403,527433,1083836
2014,TAMIL NADU,665282,662504,1327786,421903,392161,814064
2014,TAMIL NADU,982862,963377,1946239,665892,620230,1286122
2014,TAMIL NADU,736993,742956,1479949,572957,554099,1127056
2014,TAMIL NADU,693100,708671,1401771,543169,543863,1087032
2014,TAMIL NADU,652066,660173,1312239,483341,490341,973682
2014,TAMIL NADU,705468,674363,1379831,546295,522804,1069099
2014,TAMIL NADU,696496,661700,1358196,567657,533724,1101381
2014,TAMIL NADU,675321,677622,1352943,527265,536809,1064074
2014,TAMIL NADU,683921,685715,1369636,546222,546279,1092501
2014,TAMIL NADU,694932,691942,1386874,535359,528788,1064147
2014,TAMIL NADU,707219,705147,1412366,541221,562429,1103650
2014,TAMIL NADU,759981,738253,1498234,593293,555869,1149162
2014,TAMIL NADU,661113,668368,1329481,532212,526436,1058648
2014,TAMIL NADU,656661,664670,1321331,510564,495852,1006416
2014,TAMIL NADU,697730,677801,1375531,543168,505372,1048540
2014,TAMIL NADU,629707,639433,1269140,472256,458764,931020
2014,TAMIL NADU,869033,851127,1720160,608444,565861,1174305
2014,TAMIL NADU,686943,694524,1381467,513435,496880,1010315
2014,TAMIL NADU,696160,704264,1400424,538102,544003,1082105
2014,TAMIL NADU,641693,656598,1298291,510504,533334,1043838
2014,TAMIL NADU,689228,697829,1387057,490711,494904,985615
2014,TAMIL NADU,634391,651159,1285550,498647,528957,1027604
2014,TAMIL NADU,625652,622218,1247870,485201,497002,982203
2014,TAMIL NADU,686862,679307,1366169,530346,556097,1086443
2014,TAMIL NADU,679940,670377,1350317,503104,520845,1023949
2014,TAMIL NADU,606339,604280,1210619,452899,486855,939754
2014,TAMIL NADU,662571,677465,1340036,480904,528697,1009601
2014,TAMIL NADU,704489,707884,1412373,474734,551559,1026293
2014,TAMIL NADU,717175,724206,1441381,483389,490525,973914
2014,TAMIL NADU,720709,720492,1441201,528940,546154,1075094
2014,TAMIL NADU,669589,680818,1350407,496203,512880,1009083
2014,TAMIL NADU,731526,724382,1455908,465142,534167,999309
2014,TAMIL NADU,651207,659197,1310404,448396,466414,914810
2014,TAMIL NADU,688958,693084,1382042,489624,525986,1015610
2014,TAMIL NADU,705592,714823,1420415,468701,492310,961011
2014,TAMIL NADU,743378,724348,1467726,488828,501284,990112
2014,TRIPURA,635974,612572,1248546,543278,523020,1066298
2014,TRIPURA,581604,558672,1140276,486129,459313,945442
2014,UTTAR PRADESH,873318,735452,1608770,652595,540479,1193074
2014,UTTAR PRADESH,840629,691073,1531702,617921,500278,1118199
2014,UTTAR PRADESH,875179,713220,1588399,618042,484660,1102702
2014,UTTAR PRADESH,848418,713587,1562005,575976,482184,1058160
2014,UTTAR PRADESH,795562,697765,1493327,484049,458292,942341
2014,UTTAR PRADESH,961935,810050,1771985,626722,499370,1126092
2014,UTTAR PRADESH,872075,744534,1616609,528149,430146,958295
2014,UTTAR PRADESH,931603,761516,1693119,599491,456319,1055810
2014,UTTAR PRADESH,829444,714712,1544156,589753,505978,1095731
2014,UTTAR PRADESH,971956,792318,1764274,631761,479781,1111542
2014,UTTAR PRADESH,850681,654413,1505094,582431,421180,1003611
2014,UTTAR PRADESH,1333055,1024455,2357510,781962,559856,1341818
2014,UTTAR PRADESH,1105732,880377,1986109,707052,491342,1198394
2014,UTTAR PRADESH,930827,805499,1736326,549613,459467,1009080
2014,UTTAR PRADESH,965995,827010,1793005,596880,467715,1064595
2014,UTTAR PRADESH,969908,788925,1758833,596865,452373,1049238
2014,UTTAR PRADESH,931944,750142,1682086,619776,457879,1077655
2014,UTTAR PRADESH,1003777,810896,1814673,621497,448004,1069501
2014,UTTAR PRADESH,877271,703267,1580538,565514,401637,967151
2014,UTTAR PRADESH,902532,734206,1636738,643026,461542,1104568
2014,UTTAR PRADESH,900568,752461,1653029,579581,418952,998533
2014,UTTAR PRADESH,856985,720450,1577435,520186,405831,926017
2014,UTTAR PRADESH,978040,791044,1769084,595106,431771,1026877
2014,UTTAR PRADESH,917053,736487,1653540,572213,422483,994696
2014,UTTAR PRADESH,911264,752773,1664037,574826,441899,1016725
2014,UTTAR PRADESH,903414,767687,1671101,586095,464229,1050324
2014,UTTAR PRADESH,1100020,879139,1979159,663380,464707,1128087
2014,UTTAR PRADESH,904863,774542,1679405,606219,471614,1077833
2014,UTTAR PRADESH,846798,711151,1557949,605084,454769,1059853
2014,UTTAR PRADESH,838148,712053,1550201,581709,444625,1026334
2014,UTTAR PRADESH,939831,774501,1714332,565516,407349,972865
2014,UTTAR PRADESH,948316,777207,1725523,574416,423674,998090
2014,UTTAR PRADESH,1194394,969919,2164313,673666,526266,1199932
2014,UTTAR PRADESH,995313,842841,1838154,637851,476997,1114848
2014,UTTAR PRADESH,1052171,897693,1949864,580513,450547,1031060
2014,UTTAR PRADESH,857875,737017,1594892,437762,387368,825130
2014,UTTAR PRADESH,890648,779148,1669796,461524,413341,874865
2014,UTTAR PRADESH,910134,793521,1703655,499563,465648,965211
2014,UTTAR PRADESH,923411,792852,1716263,454891,437808,892699
2014,UTTAR PRADESH,891793,721921,1613714,560618,409931,970549
2014,UTTAR PRADESH,938271,768913,1707184,529547,408334,937881
2014,UTTAR PRADESH,1000035,808799,1808834,629125,484744,1113869
2014,UTTAR PRADESH,889344,721802,1611146,485562,349156,834718
2014,UTTAR PRADESH,977669,790872,1768541,559566,411414,970980
2014,UTTAR PRADESH,1037570,849595,1887165,632802,476033,1108835
2014,UTTAR PRADESH,1034112,897888,1932000,734228,586213,1320441
2014,UTTAR PRADESH,949328,788636,1737964,550111,427480,977591
2014,UTTAR PRADESH,884779,717011,1601790,473933,384301,858234
2014,UTTAR PRADESH,985898,818821,1804719,574629,481306,1055935
2014,UTTAR PRADESH,954848,783372,1738220,491070,418758,909828
2014,UTTAR PRADESH,1063897,849194,1913091,541264,418152,959416
2014,UTTAR PRADESH,917403,749001,1666404,506755,384075,890830
2014,UTTAR PRADESH,925944,795265,1721209,611146,457015,1068161
2014,UTTAR PRADESH,936036,802604,1738640,558076,464473,1022549
2014,UTTAR PRADESH,923552,795143,1718695,541195,493159,1034354
2014,UTTAR PRADESH,882643,755897,1638540,522529,411550,934079
2014,UTTAR PRADESH,928269,783633,1711902,527027,415386,942413
2014,UTTAR PRADESH,976415,811613,1788028,559351,420598,979949
2014,UTTAR PRADESH,935167,775608,1710775,487483,384938,872421
2014,UTTAR PRADESH,961957,799313,1761270,490089,444938,935027
2014,UTTAR PRADESH,962508,824831,1787339,549704,498809,1048513
2014,UTTAR PRADESH,1045424,858808,1904232,521201,490916,1012117
2014,UTTAR PRADESH,946234,796767,1743001,549757,510481,1060238
2014,UTTAR PRADESH,1055209,848621,1903830,582909,457008,1039917
2014,UTTAR PRADESH,930637,750240,1680877,505771,444293,950064
2014,UTTAR PRADESH,997314,809319,1806633,508083,462357,970440
2014,UTTAR PRADESH,980235,779762,1759997,459714,417437,877151
2014,UTTAR PRADESH,906738,754613,1661351,456872,441988,898860
2014,UTTAR PRADESH,941447,761573,1703020,504375,455380,959755
2014,UTTAR PRADESH,1040033,850934,1890967,547380,492131,1039511
2014,UTTAR PRADESH,904632,756980,1661612,450187,404269,854456
2014,UTTAR PRADESH,973384,794830,1768214,517773,423406,941179
2014,UTTAR PRADESH,1002938,845831,1848769,527140,479177,1006317
2014,UTTAR PRADESH,1026789,865121,1891910,512798,483995,996793
2014,UTTAR PRADESH,983352,818105,1801457,528986,457272,986258
2014,UTTAR PRADESH,887892,705123,1593015,545894,433978,979872
2014,UTTAR PRADESH,985395,781000,1766395,593071,436735,1029806
2014,UTTAR PRADESH,1016000,818442,1834442,527390,454368,981758
2014,UTTAR PRADESH,938504,782028,1720532,557612,449962,1007574
2014,UTTAR PRADESH,901147,737885,1639032,498085,387542,885627
2014,WEST BENGAL,848641,764757,1613398,687125,642008,1329133
2014,WEST BENGAL,755765,715138,1470903,619392,603041,1222433
2014,WEST BENGAL,795704,735760,1531464,675989,625242,1301231
2014,WEST BENGAL,737062,700062,1437124,587016,553877,1140893
2014,WEST BENGAL,724014,663479,1387493,563566,543020,1106586
2014,WEST BENGAL,653841,600646,1254487,548053,513027,1061080
2014,WEST BENGAL,740749,684660,1425409,578561,582591,1161152
2014,WEST BENGAL,692386,654741,1347127,545088,544292,1089380
2014,WEST BENGAL,714890,676753,1391643,559290,559068,1118358
2014,WEST BENGAL,752943,700833,1453776,584203,569867,1154070
2014,WEST BENGAL,782480,729615,1512095,653122,635049,1288171
2014,WEST BENGAL,769981,706791,1476772,638727,607902,1246629
2014,WEST BENGAL,831318,771515,1602833,691141,658049,1349190
2014,WEST BENGAL,796650,744053,1540703,653011,627517,1280528
2014,WEST BENGAL,682366,604844,1287210,567286,481436,1048722
2014,WEST BENGAL,715569,690401,1405970,590114,539290,1129404
2014,WEST BENGAL,774305,738463,1512768,669359,596363,1265722
2014,WEST BENGAL,777768,712812,1490580,677047,595849,1272896
2014,WEST BENGAL,757902,700787,1458689,633029,555516,1188545
2014,WEST BENGAL,772277,716496,1488773,662025,607691,1269716
2014,WEST BENGAL,816259,739631,1555890,682840,577412,1260252
2014,WEST BENGAL,811441,784269,1595710,666829,605165,1271994
2014,WEST BENGAL,890251,795037,1685288,626618,540007,1166625
2014,WEST BENGAL,797437,636542,1433979,534806,419974,954780
2014,WEST BENGAL,802653,702441,1505094,621808,503224,1125032
2014,WEST BENGAL,761951,686678,1448629,629091,557334,1186425
2014,WEST BENGAL,847931,776093,1624024,680999,608386,1289385
2014,WEST BENGAL,836584,793445,1630029,696614,650941,1347555
2014,WEST BENGAL,833629,766658,1600287,707257,654127,1361384
2014,WEST BENGAL,796779,730482,1527261,684160,650897,1335057
2014,WEST BENGAL,777345,713061,1490406,663897,626338,1290235
2014,WEST BENGAL,835803,774672,1610475,690945,675066,1366011
2014,WEST BENGAL,753841,721269,1475110,645909,610427,1256336
2014,WEST BENGAL,770363,729306,1499669,647452,613326,1260778
2014,WEST BENGAL,764758,707169,1471927,627261,574047,1201308
2014,WEST BENGAL,775893,727919,1503812,644501,590353,1234854
2014,WEST BENGAL,759317,707604,1466921,667023,603708,1270731
2014,WEST BENGAL,795545,736693,1532238,682635,637516,1320151
2014,WEST BENGAL,821377,762111,1583488,700025,629761,1329786
2014,WEST BENGAL,791896,677774,1469670,633286,509230,1142516
2014,WEST BENGAL,798378,740033,1538411,682036,621426,1303462
2014,WEST BENGAL,773438,721641,1495079,669860,605076,1274936
2014,CHHATTISGARH,771106,751862,1522968,610812,576493,1187305
2014,CHHATTISGARH,819043,807906,1626949,631470,614665,1246135
2014,CHHATTISGARH,895884,848077,1743961,558932,514393,1073325
2014,CHHATTISGARH,729951,693664,1423615,545187,506882,1052069
2014,CHHATTISGARH,891316,837889,1729205,573078,516910,1089988
2014,CHHATTISGARH,797477,793896,1591373,603428,574874,1178302
2014,CHHATTISGARH,948929,909771,1858700,661165,597929,1259094
2014,CHHATTISGARH,979589,924588,1904177,659154,591606,1250760
2014,CHHATTISGARH,757694,758435,1516129,576664,554172,1130836
2014,CHHATTISGARH,632842,665241,1298083,386189,383710,769899
2014,CHHATTISGARH,722916,725459,1448375,515715,500911,1016626
2014,JHARKHAND,691403,662063,1353466,490824,460471,951295
2014,JHARKHAND,658403,614641,1273044,466619,435895,902514
2014,JHARKHAND,840396,750375,1590771,549854,499254,1049108
2014,JHARKHAND,696501,616060,1312561,383214,329747,712961
2014,JHARKHAND,870003,769641,1639644,535308,489593,1024901
2014,JHARKHAND,811587,700052,1511639,531982,439241,971223
2014,JHARKHAND,1032038,857981,1890019,642557,501332,1143889
2014,JHARKHAND,868528,779930,1648458,562384,487221,1049605
2014,JHARKHAND,811632,770030,1581662,548089,501033,1049122
2014,JHARKHAND,583330,569300,1152630,403571,391653,795224
2014,JHARKHAND,565457,546398,1111855,373314,364162,737476
2014,JHARKHAND,578880,540264,1119144,333825,317508,651333
2014,JHARKHAND,889932,756024,1645956,523108,453494,976602
2014,JHARKHAND,812554,706367,1518921,515052,452228,967280
2014,UTTARKHAND,711671,640943,1352614,400041,370827,770868
2014,UTTARKHAND,651868,615350,1267218,320955,357047,678002
2014,UTTARKHAND,639362,614162,1253524,316094,339409,655503
2014,UTTARKHAND,857782,753029,1610811,589435,509910,1099345
2014,UTTARKHAND,888328,754505,1642833,637480,535871,1173351
2014,ANDAMAN & NICOBAR ISLANDS,142783,126577,269360,101129,89084,190213
2014,CHANDIGARH,333621,281593,615214,244907,208415,453322
2014,DADRA & NAGAR HAVELI,106203,90394,196597,87792,77494,165286
2014,DAMAN & DIU,57011,54816,111827,42355,44873,87228
2014,NCT OF DELHI,791318,655854,1447172,548427,431342,979769
2014,NCT OF DELHI,1079407,878183,1957590,738979,574789,1313768
2014,NCT OF DELHI,1023325,806102,1829427,676930,518463,1195393
2014,NCT OF DELHI,830322,659749,1490071,545628,422884,968512
2014,NCT OF DELHI,1212516,981633,2194149,757777,595362,1353139
2014,NCT OF DELHI,1108886,930409,2039295,742213,603424,1345637
2014,NCT OF DELHI,1005299,747322,1752621,639042,462222,1101264
2014,LAKSHADWEEP,25433,24489,49922,21584,21655,43239
2014,PUDUCHERRY,432048,469289,901337,351544,388189,739733
2019,ANDHRA PRADESH,709698,741626,1451418,523085,544258,1067362
2019,ANDHRA PRADESH,782059,771592,1553860,548060,594937,1143011
2019,ANDHRA PRADESH,754016,749841,1503980,603059,605843,1208909
2019,ANDHRA PRADESH,918121,911063,1829300,608306,624713,1233026
2019,ANDHRA PRADESH,750238,771059,1521363,606111,626764,1232881
2019,ANDHRA PRADESH,776029,787676,1563930,616003,611330,1227399
2019,ANDHRA PRADESH,729356,730171,1459556,617210,607337,1224547
2019,ANDHRA PRADESH,754010,780124,1534256,617706,626974,1244688
2019,ANDHRA PRADESH,708948,730590,1439691,580907,587960,1168902
2019,ANDHRA PRADESH,785582,809236,1594950,659879,662137,1322048
2019,ANDHRA PRADESH,721530,751716,1473347,609214,626244,1235472
2019,ANDHRA PRADESH,815209,837611,1652994,632378,640718,1273132
2019,ANDHRA PRADESH,830093,875813,1706119,659306,686873,1346210
2019,ANDHRA PRADESH,821329,848856,1670391,707594,721882,1429525
2019,ANDHRA PRADESH,722659,745927,1468671,618167,636396,1254570
2019,ANDHRA PRADESH,781275,775107,1556469,663664,659603,1323296
2019,ANDHRA PRADESH,792281,810605,1603220,639159,649242,1288476
2019,ANDHRA PRADESH,786727,786083,1573009,596807,585326,1182157
2019,ANDHRA PRADESH,832562,831416,1664160,672882,661447,1334375
2019,ANDHRA PRADESH,795437,782709,1578218,672703,654120,1326843
2019,ANDHRA PRADESH,774593,795503,1570330,593730,625851,1219648
2019,ANDHRA PRADESH,821866,850746,1672845,629756,644145,1273934
2019,ANDHRA PRADESH,810577,839621,1650453,643590,660641,1304262
2019,ANDHRA PRADESH,767156,779621,1546938,597375,615378,1212774
2019,ANDHRA PRADESH,779702,786645,1566499,650995,658150,1309172
2019,ARUNACHAL PRADESH,225772,238003,463775,160826,183297,344123
2019,ARUNACHAL PRADESH,173975,165813,339788,139963,142891,282854
2019,ASSAM,698778,641377,1340173,556550,502069,1058619
2019,ASSAM,618309,577336,1195720,485516,459284,944802
2019,ASSAM,405384,390555,795945,312945,302927,615872
2019,ASSAM,951329,907213,1858566,862010,820604,1682616
2019,ASSAM,911117,865202,1776358,751087,718477,1469564
2019,ASSAM,873091,812042,1685149,750196,702041,1452238
2019,ASSAM,1103376,1077865,2181319,899023,862213,1761240
2019,ASSAM,925555,874650,1800237,777107,724548,1501655
2019,ASSAM,768222,731386,1499639,598677,587656,1186335
2019,ASSAM,922280,872319,1794648,761620,728706,1490329
2019,ASSAM,886655,848237,1734938,728541,693125,1421671
2019,ASSAM,693646,671382,1365035,535678,518560,1054239
2019,ASSAM,664692,649599,1314319,514418,499258,1013677
2019,ASSAM,870146,837825,1708013,651081,628945,1280028
2019,BIHAR,894831,770575,1665502,530289,499397,1029688
2019,BIHAR,879365,754396,1633824,524330,483548,1007883
2019,BIHAR,883921,774725,1658672,502773,490037,992810
2019,BIHAR,896691,789456,1686215,500312,500529,1000841
2019,BIHAR,928701,823697,1752454,504721,529645,1034367
2019,BIHAR,946173,846574,1792798,454516,507776,962294
2019,BIHAR,970563,881787,1852417,496451,562801,1059252
2019,BIHAR,880537,810054,1690620,529157,580683,1109840
2019,BIHAR,950539,854837,1805439,575565,593532,1169098
2019,BIHAR,859058,800533,1659651,537374,563614,1100991
2019,BIHAR,876094,777182,1653353,554254,562770,1117024
2019,BIHAR,916226,849036,1765312,574694,578456,1153151
2019,BIHAR,977022,907830,1884883,552934,592789,1145723
2019,BIHAR,876218,778572,1654811,468623,493457,962082
2019,BIHAR,922632,807889,1730553,532392,521572,1053964
2019,BIHAR,932416,803519,1735983,536923,535176,1072101
2019,BIHAR,940761,898680,1839514,476256,539136,1015394
2019,BIHAR,943944,855554,1799551,471597,510554,982151
2019,BIHAR,957347,850372,1807768,467023,501866,968891
2019,BIHAR,896700,770526,1667253,479986,458722,938708
2019,BIHAR,984179,839426,1823664,518835,485247,1004086
2019,BIHAR,860948,751293,1612300,478018,488760,966779
2019,BIHAR,891472,787524,1679030,496337,520796,1017133
2019,BIHAR,1043479,914841,1958382,603585,613828,1217416
2019,BIHAR,885983,790436,1676454,467181,497927,965112
2019,BIHAR,966745,857006,1823820,546334,493759,1040096
2019,BIHAR,903490,795885,1699394,497999,496121,994120
2019,BIHAR,1015329,872643,1888025,547935,483085,1031021
2019,BIHAR,1123062,991672,2114809,559964,469057,1029021
2019,BIHAR,1133674,1012223,2146008,548683,429918,978602
2019,BIHAR,1011006,914418,1925479,595000,478175,1073175
2019,BIHAR,1149861,939375,2089353,607717,465201,1072919
2019,BIHAR,971384,857968,1829373,543539,436752,980291
2019,BIHAR,939173,848676,1787878,531450,437794,969244
2019,BIHAR,937378,833819,1771254,483732,380773,864507
2019,BIHAR,829888,758522,1588454,443543,373430,816974
2019,BIHAR,920266,822565,1742883,485950,446877,932832
2019,BIHAR,883976,820562,1704596,499260,455841,955102
2019,BIHAR,988592,911075,1899747,482016,453338,935355
2019,BIHAR,911705,807074,1718814,479673,467631,947306
2019,GOA,272330,284431,556761,209593,218000,427593
2019,GOA,283729,295623,579352,199877,223780,423657
2019,GUJARAT,909301,835008,1744321,550098,465094,1015195
2019,GUJARAT,890814,806566,1697384,614524,482443,1096970
2019,GUJARAT,938602,868420,1807043,610449,509917,1120373
2019,GUJARAT,854574,794259,1648869,584781,492257,1077047
2019,GUJARAT,925768,875896,1801717,645239,562915,1208168
2019,GUJARAT,1004291,941434,1945772,689408,586038,1275453
2019,GUJARAT,956013,855771,1811851,619676,489608,1109296
2019,GUJARAT,851862,791430,1643317,544767,446929,991702
2019,GUJARAT,971278,878118,1849429,598970,470272,1069251
2019,GUJARAT,980133,904188,1884339,658951,530759,1189712
2019,GUJARAT,865387,796969,1662368,533165,410171,943341
2019,GUJARAT,857899,799243,1657166,557825,446952,1004782
2019,GUJARAT,848971,793877,1642864,542217,454800,997025
2019,GUJARAT,844132,784298,1628451,495865,411648,907519
2019,GUJARAT,921121,847141,1768297,567578,464533,1032120
2019,GUJARAT,854714,801048,1655870,602173,503504,1105707
2019,GUJARAT,930970,872986,1804028,612434,481581,1094038
2019,GUJARAT,898611,846136,1744762,577870,498261,1076137
2019,GUJARAT,803837,795086,1598939,543050,514433,1057486
2019,GUJARAT,922593,872170,1794896,647847,570017,1217906
2019,GUJARAT,862412,808830,1671253,652896,573945,1226842
2019,GUJARAT,804853,759625,1564519,606980,538517,1145510
2019,GUJARAT,934863,891643,1826526,706293,637358,1343651
2019,GUJARAT,891341,764304,1655704,593569,472777,1066359
2019,GUJARAT,1076587,894994,1971658,713388,589682,1303081
2019,GUJARAT,853183,817833,1671030,647087,609749,1256838
2019,HARYANA,990684,862997,1853711,707597,605795,1313394
2019,HARYANA,882801,774519,1657335,654657,572801,1227462
2019,HARYANA,959030,844312,1803349,730867,636499,1367370
2019,HARYANA,882422,749388,1631817,638294,536805,1175100
2019,HARYANA,1019227,884915,1904193,706599,591424,1298026
2019,HARYANA,866353,726233,1592611,610957,512815,1123776
2019,HARYANA,937706,799409,1737133,653164,556508,1209674
2019,HARYANA,889949,764353,1654317,608691,538446,1147140
2019,HARYANA,1145402,1005283,2150728,775280,666146,1441438
2019,HARYANA,1142838,928931,2071816,741280,583185,1324467
2019,HIMACHAL PRADESH,727384,699934,1427338,470334,520805,991142
2019,HIMACHAL PRADESH,650796,630661,1281462,461030,469659,930691
2019,HIMACHAL PRADESH,691683,670579,1362269,458194,514168,972365
2019,HIMACHAL PRADESH,654248,604822,1259085,475787,431773,907568
2019,JAMMU AND KASHMIR,681622,636084,1317738,250078,202036,452114
2019,JAMMU AND KASHMIR,667593,627052,1294671,106916,79450,186366
2019,JAMMU AND KASHMIR,724596,673148,1397779,71575,51274,122849
2019,JAMMU AND KASHMIR,93041,86190,179232,62035,61258,123293
2019,JAMMU AND KASHMIR,896387,789386,1685816,610575,558519,1169095
2019,JAMMU AND KASHMIR,1081963,965316,2047302,758278,697010,1455290
2019,KARNATAKA,825031,787468,1612556,632366,579970,1212345
2019,KARNATAKA,897679,881616,1779350,625609,573504,1199117
2019,KARNATAKA,853777,850141,1704010,619749,580993,1200756
2019,KARNATAKA,922891,874427,1797587,588408,520348,1108781
2019,KARNATAKA,980568,964856,1945765,610885,574754,1185645
2019,KARNATAKA,955938,971899,1928204,575578,546569,1122152
2019,KARNATAKA,919748,855244,1775095,577170,536980,1114152
2019,KARNATAKA,863026,873554,1736693,606297,581406,1187710
2019,KARNATAKA,871323,880179,1751734,621814,597246,1219077
2019,KARNATAKA,872828,835601,1708510,661429,601867,1263296
2019,KARNATAKA,877396,849809,1727311,640913,569597,1210518
2019,KARNATAKA,790502,766075,1556599,591099,559157,1150261
2019,KARNATAKA,823185,809750,1633064,617489,574795,1192293
2019,KARNATAKA,831873,844745,1676668,641691,640582,1282279
2019,KARNATAKA,739065,774687,1513806,563331,585784,1149120
2019,KARNATAKA,833842,819112,1652999,644500,629935,1274438
2019,KARNATAKA,845786,879088,1724976,653558,689629,1343208
2019,KARNATAKA,889738,870792,1760633,639390,603639,1243035
2019,KARNATAKA,803532,804893,1608545,630450,611065,1241528
2019,KARNATAKA,855552,856305,1712004,695384,680954,1376366
2019,KARNATAKA,946457,949726,1896333,664932,647532,1312478
